product_id,sku,product_name,category,subcategory,brand,price_usd,cost_usd,weight_kg,dimensions,color,size,active,stock_quantity,reorder_level,supplier_id,created_at,updated_at,source_system,ingestion_timestamp,rating,review_count,in_stock
PROD-005952,SKU-575375,Multi-layered system-worthy forecast,Home,Other,Chen-Johnson,651.96,322.46,11.45,4x22x37,Blue,M,False,311,77,SUPP-057,2023-03-30 18:26:02.822120,2025-03-23 09:17:48.268807,snowflake,2025-03-22 10:50:05.355037,4.1,31,True
PROD-005953,SKU-304583,Synergistic leadingedge website,Books,Non-Fiction,Graham-Morgan,984.25,98.78,3.67,38x90x24,White,XL,False,392,12,SUPP-001,2023-08-11 02:06:32.239448,2025-03-10 16:31:11.068693,snowflake,2025-03-22 10:50:05.355037,4.3,23,True
PROD-005954,SKU-471272,Cross-platform multimedia concept,Books,Non-Fiction,"Sanchez, Douglas and Thompson",956.12,113.77,24.83,33x13x3,Yellow,M,False,446,92,SUPP-079,2024-05-19 18:39:17.722208,2025-08-20 13:23:37.190089,snowflake,2025-03-22 10:50:05.355037,5.0,32,True
PROD-005955,SKU-599869,Sharable full-range middleware,Clothing,Kids,"Leonard, Leblanc and Smith",775.17,439.38,7.73,31x55x28,Blue,M,True,25,75,SUPP-007,2023-05-08 03:31:59.351090,2025-09-29 12:30:26.491812,snowflake,2025-03-22 10:50:05.355037,4.1,28,True
PROD-005956,SKU-774468,Public-key zero tolerance support,Sports,Team Sports,Olson Group,892.13,440.55,18.28,39x19x4,Blue,XS,True,329,38,SUPP-064,2024-05-09 02:16:10.513957,2024-11-21 21:35:49.598565,snowflake,2025-03-22 10:50:05.355037,5.0,31,False
PROD-005957,SKU-980300,Progressive user-facing policy,Clothing,Women's,Cooper-Miller,567.11,317.8,41.6,56x49x33,Purple,XL,True,950,32,SUPP-095,2023-02-01 21:13:50.109395,2025-09-17 20:09:47.947236,snowflake,2025-03-22 10:50:05.355037,4.4,25,True
PROD-005958,SKU-333509,Operative real-time instruction set,Electronics,Gaming,"Wilson, Martinez and Davidson",417.63,303.81,48.41,36x42x33,Purple,One Size,True,289,56,SUPP-014,2024-05-29 02:31:49.810427,2025-09-03 07:38:18.072312,snowflake,2025-03-22 10:50:05.355037,4.3,34,True
PROD-005959,SKU-121565,Ergonomic coherent concept,Books,Reference,Ashley Ltd,330.64,462.1,7.24,10x2x48,White,XL,True,426,72,SUPP-022,2024-02-27 13:44:52.932287,2024-11-11 05:05:05.237270,snowflake,2025-03-22 10:50:05.355037,3.5,19,True
PROD-005960,SKU-558452,Reduced radical superstructure,Home,Other,Parker-Harmon,350.68,40.32,33.28,51x93x5,Blue,L,False,993,87,SUPP-084,2023-08-08 07:20:33.455658,2025-09-21 02:58:28.419532,snowflake,2025-03-22 10:50:05.355037,5.0,23,True
PROD-005961,SKU-721088,Profit-focused full-range adapter,Books,Non-Fiction,Hernandez LLC,374.45,354.03,47.56,29x93x13,Green,L,True,754,14,SUPP-093,2023-05-18 04:14:26.364918,2025-07-27 23:35:18.073192,snowflake,2025-03-22 10:50:05.355037,2.8,19,True
PROD-005962,SKU-182844,Function-based methodical task-force,Books,Children's,"Crawford, Baker and Roman",230.2,475.7,7.62,57x93x34,Green,XL,True,422,37,SUPP-014,2023-01-28 20:07:21.428701,2025-08-04 00:36:39.970003,snowflake,2025-03-22 10:50:05.355037,4.4,24,False
PROD-005963,SKU-676582,Multi-tiered grid-enabled pricing structure,Electronics,Laptops,Patterson-Long,508.52,363.15,32.49,100x40x46,Black,One Size,False,527,52,SUPP-062,2024-07-12 06:21:25.530630,2025-09-11 13:21:06.158677,snowflake,2025-03-22 10:50:05.355037,4.3,20,False
PROD-005964,SKU-706634,Self-enabling motivating model,Clothing,Accessories,Ray PLC,464.31,35.21,15.09,92x32x15,Blue,XL,False,712,39,SUPP-097,2024-07-18 17:51:28.621479,2025-09-23 17:39:57.726924,snowflake,2025-03-22 10:50:05.355037,2.1,23,True
PROD-005965,SKU-882534,Distributed real-time architecture,Clothing,Accessories,Henry-Pollard,921.34,94.55,15.76,11x83x50,Yellow,One Size,True,465,77,SUPP-094,2023-02-24 15:42:21.222648,2025-06-29 14:27:06.400882,snowflake,2025-03-22 10:50:05.355037,3.6,25,True
PROD-005966,SKU-432438,Centralized explicit policy,Electronics,Gaming,Rodriguez Group,60.98,477.63,32.98,1x12x30,Green,XS,True,683,75,SUPP-072,2023-03-28 00:43:49.164334,2025-04-23 10:25:43.074446,snowflake,2025-03-22 10:50:05.355037,5.0,25,True
PROD-005967,SKU-718942,Up-sized tertiary parallelism,Toys,Outdoor,Parsons PLC,839.17,171.76,27.6,62x38x30,Red,S,False,781,89,SUPP-098,2024-01-28 09:05:30.745411,2024-10-26 00:10:19.395485,snowflake,2025-03-22 10:50:05.355037,5.0,20,True
PROD-005968,SKU-728676,Profound system-worthy info-mediaries,Sports,Team Sports,"Evans, Wilson and Valenzuela",160.39,323.45,40.55,93x100x2,Orange,S,False,552,56,SUPP-032,2024-04-07 10:05:15.921456,2025-02-22 04:33:23.108503,snowflake,2025-03-22 10:50:05.355037,4.3,17,True
PROD-005969,SKU-971853,Switchable neutral moderator,Books,Non-Fiction,"Stevens, Hahn and Chapman",488.6,310.01,43.16,67x77x46,Black,XL,False,222,94,SUPP-076,2023-05-06 04:02:57.506582,2025-05-27 16:57:01.959694,snowflake,2025-03-22 10:50:05.355037,3.6,30,True
PROD-005970,SKU-799044,De-engineered dynamic Graphical User Interface,Sports,Team Sports,Kelley LLC,247.34,379.58,43.8,98x27x27,Orange,S,False,867,22,SUPP-006,2024-09-10 08:07:27.400157,2025-05-07 02:26:26.266477,snowflake,2025-03-22 10:50:05.355037,5.0,21,True
PROD-005971,SKU-324078,Extended national hub,Books,Reference,Ferguson and Sons,11.32,91.3,36.96,24x28x21,Purple,XS,True,179,91,SUPP-095,2024-03-18 16:47:16.762326,2025-07-03 17:24:46.534440,snowflake,2025-03-22 10:50:05.355037,4.5,35,True
PROD-005972,SKU-961870,Open-source coherent standardization,Home,Other,"Krause, Davis and Alexander",372.88,188.17,45.89,84x58x39,White,XS,False,648,97,SUPP-061,2023-01-15 04:33:17.347181,2025-01-01 00:16:39.747927,snowflake,2025-03-22 10:50:05.355037,3.7,30,True
PROD-005973,SKU-516618,Customer-focused homogeneous orchestration,Toys,Games,Myers Ltd,26.49,209.89,31.33,47x15x45,Orange,M,False,294,17,SUPP-085,2024-06-02 14:29:11.712370,2025-01-08 17:51:17.914016,snowflake,2025-03-22 10:50:05.355037,3.6,28,True
PROD-005974,SKU-618370,Polarized tangible Local Area Network,Sports,Fitness,Logan and Sons,68.13,107.91,25.69,8x5x49,Purple,XXL,False,654,100,SUPP-019,2023-04-05 19:46:27.288630,2025-02-03 21:42:13.016523,snowflake,2025-03-22 10:50:05.355037,4.1,28,True
PROD-005975,SKU-136765,Switchable hybrid circuit,Books,Fiction,"Duncan, Knight and Yang",158.8,206.18,34.85,21x8x34,Purple,One Size,False,648,96,SUPP-071,2024-05-29 01:45:21.443106,2025-08-25 18:20:08.404016,snowflake,2025-03-22 10:50:05.355037,3.5,26,True
PROD-005976,SKU-857804,Self-enabling content-based system engine,Books,Educational,Parker and Sons,165.94,70.1,9.85,26x88x20,Purple,M,False,411,72,SUPP-050,2024-04-07 01:41:50.295689,2025-06-13 11:37:45.893738,snowflake,2025-03-22 10:50:05.355037,4.8,22,True
PROD-005977,SKU-253904,Persevering tangible workforce,Books,Educational,Brooks-Johnson,789.93,175.17,29.59,46x87x43,Black,XXL,False,62,94,SUPP-094,2024-05-18 20:33:17.803191,2025-06-26 00:00:55.544936,snowflake,2025-03-22 10:50:05.355037,2.8,34,False
PROD-005978,SKU-814619,Grass-roots explicit success,Toys,Dolls,"Reyes, Berry and Christensen",892.31,107.55,45.57,40x73x13,Blue,One Size,True,862,48,SUPP-059,2024-04-22 19:03:24.185654,2025-05-20 18:25:33.353449,snowflake,2025-03-22 10:50:05.355037,3.3,20,True
PROD-005979,SKU-310215,Organic reciprocal Graphical User Interface,Electronics,Gaming,Hurley PLC,593.66,309.81,26.18,69x21x45,Orange,XS,True,400,20,SUPP-032,2024-03-04 15:53:53.997195,2025-03-09 14:51:30.935567,snowflake,2025-03-22 10:50:05.355037,2.2,22,True
PROD-005980,SKU-455713,Polarized didactic standardization,Books,Non-Fiction,"Lee, Parsons and Valdez",803.01,178.78,10.88,81x3x42,Orange,XS,False,335,73,SUPP-046,2023-12-04 23:46:58.132746,2024-12-15 18:43:16.055209,snowflake,2025-03-22 10:50:05.355037,3.6,25,True
PROD-005981,SKU-107836,Versatile secondary conglomeration,Electronics,Laptops,Holland Group,648.59,243.74,40.12,36x67x36,White,S,False,493,37,SUPP-057,2024-02-20 22:48:21.922251,2025-09-23 13:05:29.481287,snowflake,2025-03-22 10:50:05.355037,4.6,23,False
PROD-005982,SKU-800493,Devolved mission-critical data-warehouse,Electronics,Accessories,Bishop-Price,624.15,446.9,5.97,89x63x13,Green,L,False,554,22,SUPP-083,2024-07-24 19:33:29.788414,2025-08-07 11:47:30.241874,snowflake,2025-03-22 10:50:05.355037,4.8,34,True
PROD-005983,SKU-433615,Reduced tertiary benchmark,Toys,Action Figures,Rowe-Stone,808.21,33.88,1.96,29x13x4,Blue,L,False,20,52,SUPP-032,2023-08-23 11:24:10.661362,2025-06-19 00:32:43.318976,snowflake,2025-03-22 10:50:05.355037,4.3,19,True
PROD-005984,SKU-309064,Expanded full-range parallelism,Books,Fiction,"Cordova, Park and Rodriguez",614.94,302.95,1.62,40x96x49,Orange,S,False,492,85,SUPP-099,2022-12-15 17:59:54.093838,2025-04-20 06:27:14.654916,snowflake,2025-03-22 10:50:05.355037,3.7,24,True
PROD-005985,SKU-197162,Profound next generation task-force,Sports,Winter Sports,"Norton, Barrett and Dickerson",837.04,158.32,47.4,69x58x31,Red,XS,True,502,50,SUPP-001,2023-11-29 15:12:00.400951,2025-07-10 06:10:55.991184,snowflake,2025-03-22 10:50:05.355037,4.4,22,True
PROD-005986,SKU-827856,Managed coherent framework,Books,Non-Fiction,"Pope, Moreno and Camacho",65.42,13.44,22.75,79x41x28,White,XXL,False,681,52,SUPP-063,2023-08-16 17:06:16.333885,2025-04-21 20:32:19.332641,snowflake,2025-03-22 10:50:05.355037,5.0,19,True
PROD-005987,SKU-970455,Synergistic composite neural-net,Toys,Action Figures,Martin Ltd,265.73,442.25,26.58,60x31x1,Green,XL,True,596,11,SUPP-049,2022-10-30 14:02:04.882832,2024-10-21 02:18:04.008285,snowflake,2025-03-22 10:50:05.355037,4.4,19,True
PROD-005988,SKU-242468,Re-contextualized static challenge,Books,Children's,"Miller, Reyes and Sanchez",20.69,445.26,9.43,48x15x14,Orange,L,False,861,47,SUPP-068,2024-09-30 21:59:25.998065,2024-10-21 11:12:35.698984,snowflake,2025-03-22 10:50:05.355037,3.8,26,True
PROD-005989,SKU-724241,Quality-focused didactic neural-net,Clothing,Women's,Greene-Carson,544.39,407.15,17.79,11x67x17,Yellow,L,True,179,44,SUPP-033,2024-08-16 01:39:30.984798,2024-11-15 08:36:42.359098,snowflake,2025-03-22 10:50:05.355037,4.5,21,True
PROD-005990,SKU-895282,Cross-platform bottom-line system engine,Electronics,Gaming,Sweeney-Tucker,658.46,473.39,13.96,78x72x44,Blue,XL,True,267,66,SUPP-085,2023-11-21 02:40:57.459440,2024-10-20 00:31:31.321572,snowflake,2025-03-22 10:50:05.355037,3.4,26,True
PROD-005991,SKU-781254,Extended solution-oriented contingency,Clothing,Kids,Miller-Fisher,728.84,320.97,24.9,1x74x32,Orange,M,True,380,52,SUPP-022,2023-07-09 14:40:15.447061,2025-08-31 11:04:57.078661,snowflake,2025-03-22 10:50:05.355037,4.8,16,True
PROD-005992,SKU-526742,Cloned 3rdgeneration monitoring,Electronics,Tablets,Foster-Jenkins,177.27,311.98,21.94,18x29x17,Yellow,XXL,True,172,32,SUPP-068,2023-03-15 23:49:36.985902,2025-07-24 19:03:13.443249,snowflake,2025-03-22 10:50:05.355037,3.0,24,True
PROD-005993,SKU-671772,Public-key value-added superstructure,Home,Other,Rios and Sons,309.31,382.66,42.33,43x41x21,Black,XS,True,222,65,SUPP-048,2023-07-14 20:22:43.126515,2025-05-31 12:16:56.418566,snowflake,2025-03-22 10:50:05.355037,4.1,32,True
PROD-005994,SKU-567549,Cloned 3rdgeneration core,Clothing,Men's,Wall and Sons,592.04,137.11,39.35,19x70x26,Green,L,False,193,50,SUPP-006,2023-04-22 08:17:48.563736,2024-11-16 10:01:14.277242,snowflake,2025-03-22 10:50:05.355037,5.0,32,True
PROD-005995,SKU-873381,Up-sized static monitoring,Home,Other,Powell-Cooper,82.05,69.91,36.36,9x15x50,Orange,L,False,164,95,SUPP-009,2023-08-31 02:26:59.739401,2024-12-03 21:48:31.005946,snowflake,2025-03-22 10:50:05.355037,3.8,23,True
PROD-005996,SKU-382827,Robust bandwidth-monitored attitude,Books,Reference,Vazquez Inc,924.61,116.12,1.77,96x58x3,Green,XL,False,525,71,SUPP-049,2023-02-27 23:03:47.235339,2025-03-13 13:26:43.126805,snowflake,2025-03-22 10:50:05.355037,4.1,25,True
PROD-005997,SKU-481369,Fundamental zero tolerance workforce,Home,Other,Williams-Gonzalez,360.21,36.62,10.17,91x61x14,Green,L,True,248,38,SUPP-040,2024-01-20 01:13:15.865222,2025-02-26 03:49:02.520028,snowflake,2025-03-22 10:50:05.355037,4.0,17,True
PROD-005998,SKU-207405,Total context-sensitive orchestration,Clothing,Kids,Brown-Hicks,308.1,498.74,34.83,54x90x41,White,XXL,True,285,92,SUPP-014,2024-05-20 14:55:50.692409,2025-01-22 19:13:56.249138,snowflake,2025-03-22 10:50:05.355037,5.0,17,True
PROD-005999,SKU-790429,De-engineered real-time projection,Books,Non-Fiction,Ross Group,138.33,31.27,36.42,64x50x12,Red,M,False,298,91,SUPP-099,2024-07-29 03:13:43.039918,2024-12-16 08:34:05.084356,snowflake,2025-03-22 10:50:05.355037,3.4,25,True
PROD-006000,SKU-781672,Synergistic secondary knowledge user,Sports,Water Sports,Lucero-Moore,279.37,357.33,20.23,72x31x30,Orange,XXL,False,987,65,SUPP-007,2024-04-24 16:19:39.043751,2025-06-25 08:20:37.637444,snowflake,2025-03-22 10:50:05.355037,4.2,35,True
PROD-006001,SKU-771764,User-friendly asynchronous solution,Books,Fiction,Williams-Shaw,37.21,429.84,41.52,99x90x33,Yellow,S,False,510,86,SUPP-008,2024-09-01 05:05:19.071640,2025-04-06 04:25:29.550729,snowflake,2025-03-22 10:50:05.355037,4.3,27,True
PROD-006002,SKU-741529,Monitored mission-critical encryption,Electronics,Laptops,"Kline, Carlson and Baker",78.43,299.42,35.24,29x68x23,Orange,L,False,315,90,SUPP-074,2023-10-07 11:38:10.644631,2025-06-11 18:49:45.336525,snowflake,2025-03-22 10:50:05.355037,2.4,30,True
PROD-006003,SKU-939689,Total global attitude,Home,Other,Yang Inc,372.54,478.28,49.03,53x90x49,Orange,XXL,False,45,81,SUPP-060,2024-08-24 08:54:21.658443,2024-11-18 05:42:46.804737,snowflake,2025-03-22 10:50:05.355037,4.0,23,True
PROD-006004,SKU-712760,Persistent zero-defect productivity,Books,Non-Fiction,Berger-Bass,37.45,308.26,31.39,48x96x5,Green,S,False,624,77,SUPP-048,2024-07-21 05:03:48.997007,2025-07-19 04:31:14.238811,snowflake,2025-03-22 10:50:05.355037,3.7,29,True
PROD-006005,SKU-258297,Synchronized regional forecast,Toys,Dolls,Knight-White,902.47,61.66,15.98,10x68x43,Blue,XXL,False,807,14,SUPP-018,2024-01-19 01:23:11.272151,2025-08-28 21:05:48.734526,snowflake,2025-03-22 10:50:05.355037,4.1,17,True
PROD-006006,SKU-775292,Mandatory grid-enabled emulation,Toys,Dolls,Johnson-Wallace,56.87,495.12,39.56,30x48x8,Blue,One Size,False,704,71,SUPP-078,2024-08-12 22:17:00.292031,2025-07-16 00:02:23.961626,snowflake,2025-03-22 10:50:05.355037,3.4,22,True
PROD-006007,SKU-871057,Inverse optimizing leverage,Sports,Outdoor,Dunn-Morgan,113.61,240.46,0.39,6x23x7,White,S,False,15,86,SUPP-093,2022-12-02 18:35:34.175809,2025-04-05 04:03:18.959348,snowflake,2025-03-22 10:50:05.355037,4.1,30,False
PROD-006008,SKU-628302,Re-contextualized client-server standardization,Toys,Games,"Velez, Johns and Peterson",178.26,487.1,39.25,88x34x21,Blue,S,True,978,86,SUPP-072,2024-04-07 16:36:07.207226,2024-11-06 11:16:38.611212,snowflake,2025-03-22 10:50:05.355037,4.0,28,True
PROD-006009,SKU-126693,Reduced secondary attitude,Sports,Winter Sports,"Nguyen, Richardson and Gonzalez",26.83,72.14,42.42,63x74x23,Yellow,L,True,154,59,SUPP-018,2023-07-17 08:09:38.820055,2025-05-30 23:37:57.378783,snowflake,2025-03-22 10:50:05.355037,4.4,29,False
PROD-006010,SKU-242993,Future-proofed hybrid circuit,Home,Other,"Clark, Chavez and Martin",349.41,158.42,18.23,65x54x26,Red,One Size,True,69,95,SUPP-081,2024-01-04 01:44:19.179787,2025-06-28 18:45:36.817263,snowflake,2025-03-22 10:50:05.355037,4.3,19,True
PROD-006011,SKU-857761,Synergized well-modulated definition,Sports,Water Sports,"Robertson, Zhang and Norman",305.06,190.36,26.09,86x26x10,Green,XL,True,326,76,SUPP-039,2024-04-04 07:44:00.294632,2025-09-12 03:02:28.926190,snowflake,2025-03-22 10:50:05.355037,3.8,21,True
PROD-006012,SKU-116371,Upgradable dedicated application,Sports,Winter Sports,"Gutierrez, Stark and Mccarty",248.71,154.99,48.98,63x70x25,Black,XXL,False,572,93,SUPP-067,2023-12-28 18:07:17.843137,2025-02-26 00:59:34.294230,snowflake,2025-03-22 10:50:05.355037,4.1,17,True
PROD-006013,SKU-388029,Enterprise-wide dedicated function,Clothing,Women's,Hall Inc,650.03,34.36,49.24,61x73x1,Black,XS,False,984,89,SUPP-096,2023-02-12 20:13:59.803948,2025-02-28 07:34:02.590004,snowflake,2025-03-22 10:50:05.355037,4.6,23,True
PROD-006014,SKU-258700,Up-sized object-oriented hardware,Clothing,Accessories,Jones-West,848.33,469.21,18.39,90x89x20,Purple,L,True,962,31,SUPP-034,2023-05-18 15:44:37.672729,2025-02-21 01:55:04.071190,snowflake,2025-03-22 10:50:05.355037,5.0,25,True
PROD-006015,SKU-231829,Automated tertiary interface,Clothing,Women's,Jordan Group,510.59,489.83,38.34,40x25x18,Yellow,S,False,619,33,SUPP-063,2024-01-24 09:15:01.877763,2024-11-17 22:13:50.303682,snowflake,2025-03-22 10:50:05.355037,4.6,23,True
PROD-006016,SKU-997362,Fundamental regional paradigm,Sports,Team Sports,Davis-Casey,945.59,374.19,23.96,20x1x46,Black,XS,True,853,80,SUPP-061,2024-09-16 07:43:27.770909,2024-11-06 23:56:31.979160,snowflake,2025-03-22 10:50:05.355037,3.7,22,True
PROD-006017,SKU-210775,Optional methodical access,Clothing,Accessories,Atkinson Ltd,449.5,342.87,13.11,3x51x12,Orange,XXL,True,174,77,SUPP-061,2022-10-19 14:24:32.096333,2025-06-25 04:01:35.919076,snowflake,2025-03-22 10:50:05.355037,4.3,15,True
PROD-006018,SKU-840784,Ameliorated didactic focus group,Clothing,Women's,"Kennedy, Fernandez and Zimmerman",973.47,474.85,46.1,14x49x6,White,XS,True,916,100,SUPP-043,2024-02-02 11:13:47.541574,2025-04-24 08:27:32.658153,snowflake,2025-03-22 10:50:05.355037,3.9,28,True
PROD-006019,SKU-600765,Extended bi-directional product,Books,Fiction,Boyer Ltd,432.43,444.57,26.44,65x72x45,Black,S,True,459,91,SUPP-040,2023-04-25 09:45:15.038654,2025-01-22 20:16:52.639647,snowflake,2025-03-22 10:50:05.355037,4.5,24,True
PROD-006020,SKU-166696,Triple-buffered optimizing functionalities,Electronics,Gaming,"Reeves, Lynch and Porter",177.04,399.34,44.45,19x62x49,Green,M,True,900,59,SUPP-059,2023-10-05 05:13:18.625781,2024-11-21 02:12:14.420493,snowflake,2025-03-22 10:50:05.355037,4.4,23,True
PROD-006021,SKU-239380,Open-architected bottom-line success,Sports,Team Sports,Perez-Perez,913.8,113.19,24.81,16x47x27,Green,S,True,690,32,SUPP-086,2023-03-28 02:16:06.009255,2025-02-18 05:39:03.584123,snowflake,2025-03-22 10:50:05.355037,4.9,28,True
PROD-006022,SKU-270853,Enhanced zero-defect circuit,Home,Other,Mejia-Dixon,226.49,108.76,25.75,82x60x9,Blue,S,True,715,23,SUPP-045,2024-09-19 07:43:24.285450,2025-04-09 21:07:57.351188,snowflake,2025-03-22 10:50:05.355037,3.9,29,True
PROD-006023,SKU-749262,Multi-tiered dedicated moratorium,Clothing,Shoes,Johnson-Ibarra,947.8,437.84,44.13,3x4x43,White,XXL,True,922,14,SUPP-041,2023-05-27 13:14:55.012126,2024-12-10 13:38:21.463335,snowflake,2025-03-22 10:50:05.355037,3.7,30,True
PROD-006024,SKU-944051,Realigned incremental definition,Sports,Team Sports,"Burns, Ryan and Sanders",644.34,185.63,39.09,9x74x42,White,M,True,225,60,SUPP-088,2024-06-05 08:47:55.236561,2025-05-14 14:03:59.276983,snowflake,2025-03-22 10:50:05.355037,4.5,24,True
PROD-006025,SKU-363741,Self-enabling local ability,Books,Educational,Williams PLC,314.51,148.46,37.22,57x38x3,Red,S,True,390,28,SUPP-075,2024-03-27 22:17:34.482108,2025-07-01 18:35:43.390768,snowflake,2025-03-22 10:50:05.355037,4.5,16,True
PROD-006026,SKU-946469,Enhanced attitude-oriented benchmark,Clothing,Shoes,"Cochran, Johnson and Hernandez",26.72,344.85,15.27,33x42x46,Blue,S,False,20,100,SUPP-076,2024-03-20 20:59:55.980054,2025-02-18 06:03:07.786726,snowflake,2025-03-22 10:50:05.355037,3.2,18,True
PROD-006027,SKU-115170,Right-sized systematic portal,Home,Other,"Brown, Cross and Collier",528.76,497.63,30.97,23x12x11,White,S,False,850,79,SUPP-059,2024-05-18 18:41:20.779328,2025-10-09 20:58:53.250120,snowflake,2025-03-22 10:50:05.355037,3.9,23,True
PROD-006028,SKU-193971,Exclusive scalable support,Electronics,Smartphones,"Gibson, Clark and Tucker",460.13,130.77,33.99,23x60x1,Orange,XL,False,535,23,SUPP-067,2024-07-21 00:52:58.790121,2025-04-10 03:18:03.207937,snowflake,2025-03-22 10:50:05.355037,4.1,32,True
PROD-006029,SKU-857636,Multi-layered tangible contingency,Home,Other,Parker-Riley,513.9,45.04,45.08,24x9x38,Black,One Size,True,107,38,SUPP-018,2023-04-03 17:29:36.644732,2025-08-26 20:17:00.106125,snowflake,2025-03-22 10:50:05.355037,4.0,28,True
PROD-006030,SKU-812094,Realigned demand-driven access,Toys,Action Figures,Thomas Inc,178.39,277.08,1.98,65x78x1,Orange,XL,False,394,95,SUPP-039,2022-11-22 17:11:50.913438,2025-09-19 14:29:23.615491,snowflake,2025-03-22 10:50:05.355037,4.0,21,True
PROD-006031,SKU-549558,Realigned discrete groupware,Toys,Games,Rodriguez PLC,560.77,2.23,34.82,86x47x39,Red,L,False,999,95,SUPP-074,2024-01-01 13:34:23.698288,2025-06-03 08:09:45.312965,snowflake,2025-03-22 10:50:05.355037,3.5,21,True
PROD-006032,SKU-301513,Function-based solution-oriented analyzer,Sports,Outdoor,Carpenter and Sons,790.28,439.11,45.13,65x1x11,White,One Size,False,183,77,SUPP-079,2023-01-05 22:19:22.506508,2025-08-05 15:48:30.069672,snowflake,2025-03-22 10:50:05.355037,4.1,21,True
PROD-006033,SKU-771927,Versatile upward-trending alliance,Home,Other,Thompson-Escobar,328.34,492.16,5.87,2x45x21,Red,XS,False,515,51,SUPP-022,2023-05-31 15:30:27.140212,2025-03-30 00:03:02.045293,snowflake,2025-03-22 10:50:05.355037,3.7,26,True
