as_of_date,base_ccy,ccy,rate_to_base,fetched_at
2025-08-21,USD,CAD,1.318623,2025-10-12T03:24:11.664419
2025-08-21,USD,AUD,1.516413,2025-10-12T03:24:11.664426
2025-08-21,USD,JPY,146.906892,2025-10-12T03:24:11.664434
2025-08-21,USD,CHF,0.920842,2025-10-12T03:24:11.664441
2025-08-21,USD,CNY,7.27355,2025-10-12T03:24:11.664448
2025-08-21,USD,SGD,1.398732,2025-10-12T03:24:11.664455
2025-08-21,USD,HKD,7.818455,2025-10-12T03:24:11.664462
2025-08-21,USD,AED,3.701143,2025-10-12T03:24:11.664469
2025-08-21,USD,ZAR,18.318888,2025-10-12T03:24:11.664476
2025-08-21,USD,MXN,17.107488,2025-10-12T03:24:11.664483
2025-08-21,USD,SEK,10.442908,2025-10-12T03:24:11.664490
2025-08-21,USD,NOK,10.571648,2025-10-12T03:24:11.664501
2025-08-21,USD,DKK,6.77635,2025-10-12T03:24:11.664508
2025-08-21,USD,NZD,1.647793,2025-10-12T03:24:11.664515
2025-08-21,USD,PLN,4.017278,2025-10-12T03:24:11.664522
2025-08-21,USD,THB,36.300389,2025-10-12T03:24:11.664529
2025-08-21,USD,BRL,5.164785,2025-10-12T03:24:11.664536
2025-08-21,USD,TRY,33.593357,2025-10-12T03:24:11.664543
2025-08-21,USD,KRW,1370.570692,2025-10-12T03:24:11.664550
2025-08-21,USD,MYR,4.568845,2025-10-12T03:24:11.664557
2025-08-21,USD,PHP,56.193273,2025-10-12T03:24:11.664564
2025-08-21,USD,IDR,15430.726943,2025-10-12T03:24:11.664571
2025-08-21,USD,ARS,913.1298,2025-10-12T03:24:11.664578
2025-08-21,USD,CLP,949.029202,2025-10-12T03:24:11.664585
2025-08-21,USD,CZK,23.63191,2025-10-12T03:24:11.664592
2025-08-21,USD,VND,24717.771008,2025-10-12T03:24:11.664599
2025-08-22,USD,USD,0.949622,2025-10-12T03:24:11.664609
2025-08-22,USD,EUR,0.92513,2025-10-12T03:24:11.664616
2025-08-22,USD,GBP,0.770723,2025-10-12T03:24:11.664625
2025-08-22,USD,INR,85.033661,2025-10-12T03:24:11.664632
2025-08-22,USD,CAD,1.317292,2025-10-12T03:24:11.664639
2025-08-22,USD,AUD,1.513906,2025-10-12T03:24:11.664646
2025-08-22,USD,JPY,146.319619,2025-10-12T03:24:11.664653
2025-08-22,USD,CHF,0.917293,2025-10-12T03:24:11.664660
2025-08-22,USD,CNY,7.295352,2025-10-12T03:24:11.664668
2025-08-22,USD,SGD,1.393147,2025-10-12T03:24:11.664675
2025-08-22,USD,HKD,7.79663,2025-10-12T03:24:11.664682
2025-08-22,USD,AED,3.700166,2025-10-12T03:24:11.664689
2025-08-22,USD,ZAR,18.278434,2025-10-12T03:24:11.664696
2025-08-22,USD,MXN,17.113136,2025-10-12T03:24:11.664703
2025-08-22,USD,SEK,10.441745,2025-10-12T03:24:11.664710
2025-08-22,USD,NOK,10.587347,2025-10-12T03:24:11.664717
2025-08-22,USD,DKK,6.782041,2025-10-12T03:24:11.664724
2025-08-22,USD,NZD,1.646367,2025-10-12T03:24:11.664731
2025-08-22,USD,PLN,4.013742,2025-10-12T03:24:11.664738
2025-08-22,USD,THB,36.227961,2025-10-12T03:24:11.664745
2025-08-22,USD,BRL,5.152224,2025-10-12T03:24:11.664753
2025-08-22,USD,TRY,33.672462,2025-10-12T03:24:11.664760
2025-08-22,USD,KRW,1368.180767,2025-10-12T03:24:11.664767
2025-08-22,USD,MYR,4.565907,2025-10-12T03:24:11.664774
2025-08-22,USD,PHP,56.232941,2025-10-12T03:24:11.664781
2025-08-22,USD,IDR,15433.161839,2025-10-12T03:24:11.664788
2025-08-22,USD,ARS,911.291008,2025-10-12T03:24:11.664795
2025-08-22,USD,CLP,951.16987,2025-10-12T03:24:11.664802
2025-08-22,USD,CZK,23.603322,2025-10-12T03:24:11.664809
2025-08-22,USD,VND,24681.343487,2025-10-12T03:24:11.664816
2025-08-23,USD,USD,0.946662,2025-10-12T03:24:11.664823
2025-08-23,USD,EUR,0.925751,2025-10-12T03:24:11.664830
2025-08-23,USD,GBP,0.768656,2025-10-12T03:24:11.664837
2025-08-23,USD,INR,85.043511,2025-10-12T03:24:11.664844
2025-08-23,USD,CAD,1.32132,2025-10-12T03:24:11.664852
2025-08-23,USD,AUD,1.517046,2025-10-12T03:24:11.664859
2025-08-23,USD,JPY,146.848807,2025-10-12T03:24:11.664866
2025-08-23,USD,CHF,0.919325,2025-10-12T03:24:11.664873
2025-08-23,USD,CNY,7.296016,2025-10-12T03:24:11.664880
2025-08-23,USD,SGD,1.389891,2025-10-12T03:24:11.664887
2025-08-23,USD,HKD,7.824682,2025-10-12T03:24:11.664895
2025-08-23,USD,AED,3.702906,2025-10-12T03:24:11.664902
2025-08-23,USD,ZAR,18.322551,2025-10-12T03:24:11.664909
2025-08-23,USD,MXN,17.105793,2025-10-12T03:24:11.664916
2025-08-23,USD,SEK,10.454906,2025-10-12T03:24:11.664923
2025-08-23,USD,NOK,10.57111,2025-10-12T03:24:11.664930
2025-08-23,USD,DKK,6.787352,2025-10-12T03:24:11.664937
2025-08-23,USD,NZD,1.646803,2025-10-12T03:24:11.664944
2025-08-23,USD,PLN,4.024784,2025-10-12T03:24:11.664951
2025-08-23,USD,THB,36.276176,2025-10-12T03:24:11.664958
2025-08-23,USD,BRL,5.142417,2025-10-12T03:24:11.664965
2025-08-23,USD,TRY,33.64377,2025-10-12T03:24:11.664972
2025-08-23,USD,KRW,1369.181947,2025-10-12T03:24:11.664979
2025-08-23,USD,MYR,4.579885,2025-10-12T03:24:11.664988
2025-08-23,USD,PHP,56.139273,2025-10-12T03:24:11.664995
2025-08-23,USD,IDR,15435.254117,2025-10-12T03:24:11.665003
2025-08-23,USD,ARS,913.112864,2025-10-12T03:24:11.665010
2025-08-23,USD,CLP,953.996706,2025-10-12T03:24:11.665017
2025-08-23,USD,CZK,23.589755,2025-10-12T03:24:11.665024
2025-08-23,USD,VND,24731.778188,2025-10-12T03:24:11.665031
2025-08-24,USD,USD,0.944761,2025-10-12T03:24:11.665038
2025-08-24,USD,EUR,0.923874,2025-10-12T03:24:11.665045
2025-08-24,USD,GBP,0.765605,2025-10-12T03:24:11.665052
2025-08-24,USD,INR,84.998175,2025-10-12T03:24:11.665059
2025-08-24,USD,CAD,1.31618,2025-10-12T03:24:11.665066
2025-08-24,USD,AUD,1.520275,2025-10-12T03:24:11.665073
2025-08-24,USD,JPY,147.177269,2025-10-12T03:24:11.665081
2025-08-24,USD,CHF,0.918808,2025-10-12T03:24:11.665088
2025-08-24,USD,CNY,7.291279,2025-10-12T03:24:11.665095
2025-08-24,USD,SGD,1.389749,2025-10-12T03:24:11.665102
2025-08-24,USD,HKD,7.845352,2025-10-12T03:24:11.665109
2025-08-24,USD,AED,3.70375,2025-10-12T03:24:11.665116
2025-08-24,USD,ZAR,18.262477,2025-10-12T03:24:11.665124
2025-08-24,USD,MXN,17.096338,2025-10-12T03:24:11.665131
2025-08-24,USD,SEK,10.460261,2025-10-12T03:24:11.665138
2025-08-24,USD,NOK,10.576795,2025-10-12T03:24:11.665145
2025-08-24,USD,DKK,6.776789,2025-10-12T03:24:11.665152
2025-08-24,USD,NZD,1.644897,2025-10-12T03:24:11.665159
2025-08-24,USD,PLN,4.019205,2025-10-12T03:24:11.665166
2025-08-24,USD,THB,36.3374,2025-10-12T03:24:11.665173
2025-08-24,USD,BRL,5.130756,2025-10-12T03:24:11.665180
2025-08-24,USD,TRY,33.590657,2025-10-12T03:24:11.665187
2025-08-24,USD,KRW,1369.374826,2025-10-12T03:24:11.665194
2025-08-24,USD,MYR,4.591668,2025-10-12T03:24:11.665201
2025-08-24,USD,PHP,55.95867,2025-10-12T03:24:11.665208
2025-08-24,USD,IDR,15424.464149,2025-10-12T03:24:11.665413
2025-08-24,USD,ARS,909.857531,2025-10-12T03:24:11.665426
2025-08-24,USD,CLP,952.165685,2025-10-12T03:24:11.665434
2025-08-24,USD,CZK,23.627957,2025-10-12T03:24:11.665442
2025-08-24,USD,VND,24778.806576,2025-10-12T03:24:11.665449
2025-08-25,USD,USD,0.943161,2025-10-12T03:24:11.665458
2025-08-25,USD,EUR,0.925193,2025-10-12T03:24:11.665465
2025-08-25,USD,GBP,0.765929,2025-10-12T03:24:11.665473
2025-08-25,USD,INR,84.814552,2025-10-12T03:24:11.665480
2025-08-25,USD,CAD,1.319237,2025-10-12T03:24:11.665487
2025-08-25,USD,AUD,1.523839,2025-10-12T03:24:11.665494
2025-08-25,USD,JPY,147.139222,2025-10-12T03:24:11.665501
2025-08-25,USD,CHF,0.92054,2025-10-12T03:24:11.665508
2025-08-25,USD,CNY,7.285074,2025-10-12T03:24:11.665522
2025-08-25,USD,SGD,1.390643,2025-10-12T03:24:11.665530
2025-08-25,USD,HKD,7.850857,2025-10-12T03:24:11.665537
2025-08-25,USD,AED,3.694808,2025-10-12T03:24:11.665546
2025-08-25,USD,ZAR,18.319222,2025-10-12T03:24:11.665554
2025-08-25,USD,MXN,17.117417,2025-10-12T03:24:11.665561
2025-08-25,USD,SEK,10.460684,2025-10-12T03:24:11.665569
2025-08-25,USD,NOK,10.593736,2025-10-12T03:24:11.665576
2025-08-25,USD,DKK,6.750849,2025-10-12T03:24:11.665583
2025-08-25,USD,NZD,1.646123,2025-10-12T03:24:11.665590
2025-08-25,USD,PLN,4.029847,2025-10-12T03:24:11.665597
2025-08-25,USD,THB,36.321588,2025-10-12T03:24:11.665604
2025-08-25,USD,BRL,5.148827,2025-10-12T03:24:11.665611
2025-08-25,USD,TRY,33.543832,2025-10-12T03:24:11.665618
2025-08-25,USD,KRW,1373.476745,2025-10-12T03:24:11.665625
2025-08-25,USD,MYR,4.579905,2025-10-12T03:24:11.665632
2025-08-25,USD,PHP,56.033461,2025-10-12T03:24:11.665639
2025-08-25,USD,IDR,15466.174195,2025-10-12T03:24:11.665646
2025-08-25,USD,ARS,909.939527,2025-10-12T03:24:11.665653
2025-08-25,USD,CLP,953.645854,2025-10-12T03:24:11.665660
2025-08-25,USD,CZK,23.592811,2025-10-12T03:24:11.665667
2025-08-25,USD,VND,24801.466792,2025-10-12T03:24:11.665674
2025-08-26,USD,USD,0.945918,2025-10-12T03:24:11.665682
2025-08-26,USD,EUR,0.927248,2025-10-12T03:24:11.665689
2025-08-26,USD,GBP,0.767461,2025-10-12T03:24:11.665696
2025-08-26,USD,INR,84.727919,2025-10-12T03:24:11.665703
2025-08-26,USD,CAD,1.315337,2025-10-12T03:24:11.665710
2025-08-26,USD,AUD,1.526747,2025-10-12T03:24:11.665717
2025-08-26,USD,JPY,147.313566,2025-10-12T03:24:11.665724
2025-08-26,USD,CHF,0.921096,2025-10-12T03:24:11.665731
2025-08-26,USD,CNY,7.296626,2025-10-12T03:24:11.665738
2025-08-26,USD,SGD,1.387861,2025-10-12T03:24:11.665746
2025-08-26,USD,HKD,7.837137,2025-10-12T03:24:11.665753
2025-08-26,USD,AED,3.699873,2025-10-12T03:24:11.665761
2025-08-26,USD,ZAR,18.386572,2025-10-12T03:24:11.665768
2025-08-26,USD,MXN,17.065926,2025-10-12T03:24:11.665775
2025-08-26,USD,SEK,10.500178,2025-10-12T03:24:11.665782
2025-08-26,USD,NOK,10.633183,2025-10-12T03:24:11.665789
2025-08-26,USD,DKK,6.729297,2025-10-12T03:24:11.665797
2025-08-26,USD,NZD,1.646229,2025-10-12T03:24:11.665804
2025-08-26,USD,PLN,4.045355,2025-10-12T03:24:11.665811
2025-08-26,USD,THB,36.395389,2025-10-12T03:24:11.665818
2025-08-26,USD,BRL,5.155201,2025-10-12T03:24:11.665825
2025-08-26,USD,TRY,33.576693,2025-10-12T03:24:11.665832
2025-08-26,USD,KRW,1375.719794,2025-10-12T03:24:11.665839
2025-08-26,USD,MYR,4.581816,2025-10-12T03:24:11.665846
2025-08-26,USD,PHP,56.132662,2025-10-12T03:24:11.665853
2025-08-26,USD,IDR,15526.47414,2025-10-12T03:24:11.665860
2025-08-26,USD,ARS,911.653918,2025-10-12T03:24:11.665867
2025-08-26,USD,CLP,952.472546,2025-10-12T03:24:11.665874
2025-08-26,USD,CZK,23.501155,2025-10-12T03:24:11.665881
2025-08-26,USD,VND,24842.00982,2025-10-12T03:24:11.665888
2025-08-27,USD,USD,0.945956,2025-10-12T03:24:11.665895
2025-08-27,USD,EUR,0.925819,2025-10-12T03:24:11.665902
2025-08-27,USD,GBP,0.769519,2025-10-12T03:24:11.665909
2025-08-27,USD,INR,84.819447,2025-10-12T03:24:11.665916
2025-08-27,USD,CAD,1.315474,2025-10-12T03:24:11.665923
2025-08-27,USD,AUD,1.520857,2025-10-12T03:24:11.665930
2025-08-27,USD,JPY,147.025889,2025-10-12T03:24:11.665937
2025-08-27,USD,CHF,0.922074,2025-10-12T03:24:11.665944
2025-08-27,USD,CNY,7.312032,2025-10-12T03:24:11.665951
2025-08-27,USD,SGD,1.382581,2025-10-12T03:24:11.665958
2025-08-27,USD,HKD,7.846457,2025-10-12T03:24:11.665965
2025-08-27,USD,AED,3.709033,2025-10-12T03:24:11.665972
2025-08-27,USD,ZAR,18.386742,2025-10-12T03:24:11.665980
2025-08-27,USD,MXN,17.102787,2025-10-12T03:24:11.665987
2025-08-27,USD,SEK,10.520481,2025-10-12T03:24:11.665994
2025-08-27,USD,NOK,10.649899,2025-10-12T03:24:11.666000
2025-08-27,USD,DKK,6.739523,2025-10-12T03:24:11.666007
2025-08-27,USD,NZD,1.640018,2025-10-12T03:24:11.666015
2025-08-27,USD,PLN,4.032758,2025-10-12T03:24:11.666022
2025-08-27,USD,THB,36.453142,2025-10-12T03:24:11.666029
2025-08-27,USD,BRL,5.15634,2025-10-12T03:24:11.666036
2025-08-27,USD,TRY,33.576039,2025-10-12T03:24:11.666043
2025-08-27,USD,KRW,1380.050945,2025-10-12T03:24:11.666050
2025-08-27,USD,MYR,4.576474,2025-10-12T03:24:11.666057
2025-08-27,USD,PHP,56.04474,2025-10-12T03:24:11.666064
2025-08-27,USD,IDR,15466.058553,2025-10-12T03:24:11.666071
2025-08-27,USD,ARS,912.742807,2025-10-12T03:24:11.666078
2025-08-27,USD,CLP,953.887378,2025-10-12T03:24:11.666085
2025-08-27,USD,CZK,23.469017,2025-10-12T03:24:11.666092
2025-08-27,USD,VND,24928.364496,2025-10-12T03:24:11.666099
2025-08-28,USD,USD,0.942817,2025-10-12T03:24:11.666106
2025-08-28,USD,EUR,0.929323,2025-10-12T03:24:11.666113
2025-08-28,USD,GBP,0.767779,2025-10-12T03:24:11.666120
2025-08-28,USD,INR,84.923331,2025-10-12T03:24:11.666127
2025-08-28,USD,CAD,1.312637,2025-10-12T03:24:11.666134
2025-08-28,USD,AUD,1.522291,2025-10-12T03:24:11.666141
2025-08-28,USD,JPY,147.005247,2025-10-12T03:24:11.666148
2025-08-28,USD,CHF,0.924835,2025-10-12T03:24:11.666155
2025-08-28,USD,CNY,7.299974,2025-10-12T03:24:11.666162
2025-08-28,USD,SGD,1.381813,2025-10-12T03:24:11.666169
2025-08-28,USD,HKD,7.821358,2025-10-12T03:24:11.666176
2025-08-28,USD,AED,3.723476,2025-10-12T03:24:11.666184
2025-08-28,USD,ZAR,18.450142,2025-10-12T03:24:11.666232
2025-08-28,USD,MXN,17.073431,2025-10-12T03:24:11.666240
2025-08-28,USD,SEK,10.520235,2025-10-12T03:24:11.666249
2025-08-28,USD,NOK,10.634868,2025-10-12T03:24:11.666256
2025-08-28,USD,DKK,6.721685,2025-10-12T03:24:11.666263
2025-08-28,USD,NZD,1.64349,2025-10-12T03:24:11.666271
2025-08-28,USD,PLN,4.045167,2025-10-12T03:24:11.666278
2025-08-28,USD,THB,36.338044,2025-10-12T03:24:11.666284
2025-08-28,USD,BRL,5.170387,2025-10-12T03:24:11.666293
2025-08-28,USD,TRY,33.655225,2025-10-12T03:24:11.666300
2025-08-28,USD,KRW,1375.297507,2025-10-12T03:24:11.666307
2025-08-28,USD,MYR,4.583454,2025-10-12T03:24:11.666314
2025-08-28,USD,PHP,55.916303,2025-10-12T03:24:11.666321
2025-08-28,USD,IDR,15429.707071,2025-10-12T03:24:11.666328
2025-08-28,USD,ARS,914.804096,2025-10-12T03:24:11.666335
2025-08-28,USD,CLP,957.143785,2025-10-12T03:24:11.666342
2025-08-28,USD,CZK,23.541533,2025-10-12T03:24:11.666349
2025-08-28,USD,VND,24865.494548,2025-10-12T03:24:11.666356
2025-08-29,USD,USD,0.944765,2025-10-12T03:24:11.666364
2025-08-29,USD,EUR,0.926855,2025-10-12T03:24:11.666371
2025-08-29,USD,GBP,0.767462,2025-10-12T03:24:11.666378
2025-08-29,USD,INR,84.878698,2025-10-12T03:24:11.666385
2025-08-29,USD,CAD,1.308979,2025-10-12T03:24:11.666392
2025-08-29,USD,AUD,1.519837,2025-10-12T03:24:11.666399
2025-08-29,USD,JPY,146.971324,2025-10-12T03:24:11.666406
2025-08-29,USD,CHF,0.924884,2025-10-12T03:24:11.666413
2025-08-29,USD,CNY,7.29833,2025-10-12T03:24:11.666420
2025-08-29,USD,SGD,1.376465,2025-10-12T03:24:11.666427
2025-08-29,USD,HKD,7.825031,2025-10-12T03:24:11.666434
2025-08-29,USD,AED,3.733465,2025-10-12T03:24:11.666442
2025-08-29,USD,ZAR,18.477896,2025-10-12T03:24:11.666449
2025-08-29,USD,MXN,17.13125,2025-10-12T03:24:11.666456
2025-08-29,USD,SEK,10.529291,2025-10-12T03:24:11.666463
2025-08-29,USD,NOK,10.638174,2025-10-12T03:24:11.666470
2025-08-29,USD,DKK,6.724703,2025-10-12T03:24:11.666478
2025-08-29,USD,NZD,1.643981,2025-10-12T03:24:11.666486
2025-08-29,USD,PLN,4.041893,2025-10-12T03:24:11.666493
2025-08-29,USD,THB,36.468296,2025-10-12T03:24:11.666500
2025-08-29,USD,BRL,5.165652,2025-10-12T03:24:11.666507
2025-08-29,USD,TRY,33.691432,2025-10-12T03:24:11.666514
2025-08-29,USD,KRW,1380.678302,2025-10-12T03:24:11.666522
2025-08-29,USD,MYR,4.571321,2025-10-12T03:24:11.666529
2025-08-29,USD,PHP,56.005284,2025-10-12T03:24:11.666536
2025-08-29,USD,IDR,15392.000483,2025-10-12T03:24:11.666543
2025-08-29,USD,ARS,915.894673,2025-10-12T03:24:11.666550
2025-08-29,USD,CLP,955.905036,2025-10-12T03:24:11.666561
2025-08-29,USD,CZK,23.599296,2025-10-12T03:24:11.666568
2025-08-29,USD,VND,24852.079431,2025-10-12T03:24:11.666575
2025-08-30,USD,USD,0.945157,2025-10-12T03:24:11.666582
2025-08-30,USD,EUR,0.926402,2025-10-12T03:24:11.666589
2025-08-30,USD,GBP,0.764669,2025-10-12T03:24:11.666596
2025-08-30,USD,INR,84.997491,2025-10-12T03:24:11.666603
2025-08-30,USD,CAD,1.307162,2025-10-12T03:24:11.666610
2025-08-30,USD,AUD,1.521283,2025-10-12T03:24:11.666617
2025-08-30,USD,JPY,146.389997,2025-10-12T03:24:11.666624
2025-08-30,USD,CHF,0.927546,2025-10-12T03:24:11.666631
2025-08-30,USD,CNY,7.306497,2025-10-12T03:24:11.666638
2025-08-30,USD,SGD,1.373655,2025-10-12T03:24:11.666645
2025-08-30,USD,HKD,7.851771,2025-10-12T03:24:11.666652
2025-08-30,USD,AED,3.740551,2025-10-12T03:24:11.666659
2025-08-30,USD,ZAR,18.53674,2025-10-12T03:24:11.666666
2025-08-30,USD,MXN,17.08932,2025-10-12T03:24:11.666674
2025-08-30,USD,SEK,10.518036,2025-10-12T03:24:11.666681
2025-08-30,USD,NOK,10.634358,2025-10-12T03:24:11.666688
2025-08-30,USD,DKK,6.714796,2025-10-12T03:24:11.666695
2025-08-30,USD,NZD,1.643865,2025-10-12T03:24:11.666702
2025-08-30,USD,PLN,4.048173,2025-10-12T03:24:11.666710
2025-08-30,USD,THB,36.376964,2025-10-12T03:24:11.666717
2025-08-30,USD,BRL,5.177364,2025-10-12T03:24:11.666724
2025-08-30,USD,TRY,33.596116,2025-10-12T03:24:11.666731
2025-08-30,USD,KRW,1379.75093,2025-10-12T03:24:11.666738
2025-08-30,USD,MYR,4.578254,2025-10-12T03:24:11.666745
2025-08-30,USD,PHP,55.922605,2025-10-12T03:24:11.666753
2025-08-30,USD,IDR,15411.675363,2025-10-12T03:24:11.666760
2025-08-30,USD,ARS,913.124536,2025-10-12T03:24:11.666767
2025-08-30,USD,CLP,955.347768,2025-10-12T03:24:11.666774
2025-08-30,USD,CZK,23.529669,2025-10-12T03:24:11.666808
2025-08-30,USD,VND,24842.513944,2025-10-12T03:24:11.666816
2025-08-31,USD,USD,0.94272,2025-10-12T03:24:11.666823
2025-08-31,USD,EUR,0.928133,2025-10-12T03:24:11.666830
2025-08-31,USD,GBP,0.766904,2025-10-12T03:24:11.666837
2025-08-31,USD,INR,85.223525,2025-10-12T03:24:11.666845
2025-08-31,USD,CAD,1.311876,2025-10-12T03:24:11.666852
2025-08-31,USD,AUD,1.526097,2025-10-12T03:24:11.666859
2025-08-31,USD,JPY,146.085474,2025-10-12T03:24:11.666866
2025-08-31,USD,CHF,0.927645,2025-10-12T03:24:11.666873
2025-08-31,USD,CNY,7.308244,2025-10-12T03:24:11.666880
2025-08-31,USD,SGD,1.376946,2025-10-12T03:24:11.666887
2025-08-31,USD,HKD,7.874326,2025-10-12T03:24:11.666894
2025-08-31,USD,AED,3.725767,2025-10-12T03:24:11.666901
2025-08-31,USD,ZAR,18.578618,2025-10-12T03:24:11.666908
2025-08-31,USD,MXN,17.108247,2025-10-12T03:24:11.666915
2025-08-31,USD,SEK,10.527291,2025-10-12T03:24:11.666922
2025-08-31,USD,NOK,10.594331,2025-10-12T03:24:11.666929
2025-08-31,USD,DKK,6.736505,2025-10-12T03:24:11.666936
2025-08-31,USD,NZD,1.64168,2025-10-12T03:24:11.666943
2025-08-31,USD,PLN,4.059285,2025-10-12T03:24:11.666949
2025-08-31,USD,THB,36.314065,2025-10-12T03:24:11.666957
2025-08-31,USD,BRL,5.190015,2025-10-12T03:24:11.666965
2025-08-31,USD,TRY,33.525655,2025-10-12T03:24:11.666972
2025-08-31,USD,KRW,1383.512722,2025-10-12T03:24:11.666979
2025-08-31,USD,MYR,4.56857,2025-10-12T03:24:11.666986
2025-08-31,USD,PHP,55.960859,2025-10-12T03:24:11.666993
2025-08-31,USD,IDR,15469.3524,2025-10-12T03:24:11.667000
2025-08-31,USD,ARS,915.559185,2025-10-12T03:24:11.667008
2025-08-31,USD,CLP,955.791619,2025-10-12T03:24:11.667015
2025-08-31,USD,CZK,23.508438,2025-10-12T03:24:11.667022
2025-08-31,USD,VND,24750.644303,2025-10-12T03:24:11.667029
2025-09-01,USD,USD,0.942613,2025-10-12T03:24:11.667036
2025-09-01,USD,EUR,0.924827,2025-10-12T03:24:11.667043
2025-09-01,USD,GBP,0.769431,2025-10-12T03:24:11.667050
2025-09-01,USD,INR,85.400496,2025-10-12T03:24:11.667057
2025-09-01,USD,CAD,1.312633,2025-10-12T03:24:11.667064
2025-09-01,USD,AUD,1.530221,2025-10-12T03:24:11.667071
2025-09-01,USD,JPY,146.107154,2025-10-12T03:24:11.667078
2025-09-01,USD,CHF,0.926819,2025-10-12T03:24:11.667085
2025-09-01,USD,CNY,7.31711,2025-10-12T03:24:11.667092
2025-09-01,USD,SGD,1.380107,2025-10-12T03:24:11.667099
2025-09-01,USD,HKD,7.861217,2025-10-12T03:24:11.667106
2025-09-01,USD,AED,3.730027,2025-10-12T03:24:11.667113
2025-09-01,USD,ZAR,18.517372,2025-10-12T03:24:11.667120
2025-09-01,USD,MXN,17.051585,2025-10-12T03:24:11.667127
2025-09-01,USD,SEK,10.545083,2025-10-12T03:24:11.667133
2025-09-01,USD,NOK,10.581099,2025-10-12T03:24:11.667140
2025-09-01,USD,DKK,6.714582,2025-10-12T03:24:11.667147
2025-09-01,USD,NZD,1.639526,2025-10-12T03:24:11.667154
2025-09-01,USD,PLN,4.060842,2025-10-12T03:24:11.667161
2025-09-01,USD,THB,36.309248,2025-10-12T03:24:11.667168
2025-09-01,USD,BRL,5.174972,2025-10-12T03:24:11.667176
2025-09-01,USD,TRY,33.482298,2025-10-12T03:24:11.667183
2025-09-01,USD,KRW,1386.620342,2025-10-12T03:24:11.667191
2025-09-01,USD,MYR,4.586534,2025-10-12T03:24:11.667198
2025-09-01,USD,PHP,56.156911,2025-10-12T03:24:11.667205
2025-09-01,USD,IDR,15414.777352,2025-10-12T03:24:11.667212
2025-09-01,USD,ARS,912.425,2025-10-12T03:24:11.667219
2025-09-01,USD,CLP,959.380729,2025-10-12T03:24:11.667226
2025-09-01,USD,CZK,23.547573,2025-10-12T03:24:11.667234
2025-09-01,USD,VND,24823.477043,2025-10-12T03:24:11.667241
2025-09-02,USD,USD,0.946309,2025-10-12T03:24:11.667248
2025-09-02,USD,EUR,0.928474,2025-10-12T03:24:11.667255
2025-09-02,USD,GBP,0.768126,2025-10-12T03:24:11.667262
2025-09-02,USD,INR,85.429304,2025-10-12T03:24:11.667269
2025-09-02,USD,CAD,1.31431,2025-10-12T03:24:11.667276
2025-09-02,USD,AUD,1.52938,2025-10-12T03:24:11.667283
2025-09-02,USD,JPY,146.003079,2025-10-12T03:24:11.667290
2025-09-02,USD,CHF,0.926981,2025-10-12T03:24:11.667297
2025-09-02,USD,CNY,7.321951,2025-10-12T03:24:11.667304
2025-09-02,USD,SGD,1.376177,2025-10-12T03:24:11.667311
2025-09-02,USD,HKD,7.888891,2025-10-12T03:24:11.667318
2025-09-02,USD,AED,3.731372,2025-10-12T03:24:11.667325
2025-09-02,USD,ZAR,18.450255,2025-10-12T03:24:11.667332
2025-09-02,USD,MXN,17.039777,2025-10-12T03:24:11.667339
2025-09-02,USD,SEK,10.529927,2025-10-12T03:24:11.667346
2025-09-02,USD,NOK,10.553269,2025-10-12T03:24:11.667353
2025-09-02,USD,DKK,6.723074,2025-10-12T03:24:11.667360
2025-09-02,USD,NZD,1.642408,2025-10-12T03:24:11.667367
2025-09-02,USD,PLN,4.054633,2025-10-12T03:24:11.667375
2025-09-02,USD,THB,36.320201,2025-10-12T03:24:11.667382
2025-09-02,USD,BRL,5.155778,2025-10-12T03:24:11.667389
2025-09-02,USD,TRY,33.521034,2025-10-12T03:24:11.667396
2025-09-02,USD,KRW,1382.280594,2025-10-12T03:24:11.667403
2025-09-02,USD,MYR,4.599521,2025-10-12T03:24:11.667411
2025-09-02,USD,PHP,56.06518,2025-10-12T03:24:11.667418
2025-09-02,USD,IDR,15363.311065,2025-10-12T03:24:11.667425
2025-09-02,USD,ARS,909.545758,2025-10-12T03:24:11.667432
2025-09-02,USD,CLP,959.974011,2025-10-12T03:24:11.667439
2025-09-02,USD,CZK,23.600578,2025-10-12T03:24:11.667446
2025-09-02,USD,VND,24815.934936,2025-10-12T03:24:11.667453
2025-09-03,USD,USD,0.943511,2025-10-12T03:24:11.667461
2025-09-03,USD,EUR,0.926473,2025-10-12T03:24:11.667468
2025-09-03,USD,GBP,0.770292,2025-10-12T03:24:11.667475
2025-09-03,USD,INR,85.254088,2025-10-12T03:24:11.667482
2025-09-03,USD,CAD,1.318924,2025-10-12T03:24:11.667489
2025-09-03,USD,AUD,1.525259,2025-10-12T03:24:11.667496
2025-09-03,USD,JPY,146.249574,2025-10-12T03:24:11.667503
2025-09-03,USD,CHF,0.924527,2025-10-12T03:24:11.667510
2025-09-03,USD,CNY,7.305023,2025-10-12T03:24:11.667517
2025-09-03,USD,SGD,1.371927,2025-10-12T03:24:11.667524
2025-09-03,USD,HKD,7.904243,2025-10-12T03:24:11.667531
2025-09-03,USD,AED,3.734943,2025-10-12T03:24:11.667538
2025-09-03,USD,ZAR,18.52321,2025-10-12T03:24:11.667545
